target_id,kallisto_coverage_120314,kallisto_coverage_120322,kallisto_coverage_120521,kallisto_coverage_120717,kallisto_coverage_120820
contig-122000376,1.694915254237288,0.0,0.0,0.0,0.0
contig-47000755,1.5145476285372659,14.667198086887206,1.434834595456357,0.0,1.6739736946990835
contig-4000108,1.5368852459016393,13.763661202185792,0.03415300546448088,0.0,2.424863387978142
contig-98000807,1.5665796344647518,1.5665796344647518,0.26109660574412535,0.0,4.699738903394255
contig-129000462,0.0,3.357314148681055,0.0,0.0,0.0
contig-36000114,3.733333333333334,1.6,5.066666666666666,0.0,0.0
contig-119000338,0.0,0.0,0.0,15.593220338983052,15.593220338983052
contig-27000730,1.0849909584086799,0.4946509945750452,0.0,0.3616636528028933,1.1281084990958408
contig-23000598,0.0,0.0,0.0,0.0,0.0
contig-80000815,0.0,0.3393280966767372,0.9526042296072507,0.0,2.7158308157099698
contig-179000465,0.0,1.6326530612244898,0.0,1.2244897959183674,1.4036489795918368
contig-850.0,4.46,31.680000000000003,0.1,0.0,0.27999999999999997
contig-102000097,0.0,0.0,0.0,0.0,0.0
contig-154001023,2.0338983050847457,9.491525423728813,3.389830508474576,4.745762711864407,28.474576271186443
contig-129000612,0.0,0.0,0.0,0.0,0.0
contig-19000091,0.14461315979754158,0.0,0.0,0.0,0.0
contig-129000325,0.34904013961605584,0.0,5.2356020942408374,0.0,2.7923211169284468
contig-127000365,0.0,0.0,0.0,0.0,0.0
contig-45000013,3.6931818181818183,10.795454545454545,0.0,0.0,0.0
contig-83000706,0.33670033670033667,0.33670033670033667,2.6936026936026933,0.0,0.0
contig-37000538,0.0,0.0,0.7843137254901961,2.5098039215686274,4.862745098039216
contig-2000466.3,1.07572,21.44,2.2800000000000002,0.0,6.08024
contig-126000720,2.166064981949458,2.888086642599278,0.0,0.0,0.0
contig-80001018,0.6956521739130435,0.34782608695652173,0.0,0.0,0.0
contig-154000065,0.0,1.0752688172043012,0.0,0.0,0.0
contig-95000347,0.0,1.1583011583011582,5.405405405405405,1.5444015444015444,6.177606177606178
contig-80000088,1.436265709156194,3.949730700179533,5.745062836624776,0.0,2.6539138240574505
contig-117000960,0.0,0.11500862564692352,1.4218133026643665,0.0,0.5055319148936169
contig-128000688,1.4336917562724014,10.03584229390681,0.0,0.0,0.0
contig-104000511,0.16012810248198558,2.5620496397117694,2.241793434747798,0.0,2.401921537229784
contig-125000884,4.39465974025974,5.714285714285714,0.0,0.0,0.7348467532467532
contig-58000902,0.0,0.39447731755424065,0.0,0.0,4.139802761341223
contig-3000461,0.0,9.157975069956754,0.0,0.0,0.0
contig-137000711,3.571428571428571,5.411688311688311,0.0,0.0,0.0
contig-157000529,2.9484029484029484,22.11302211302211,0.0,0.0,0.0
contig-105000735,2.457757296466974,20.583717357910906,1.228878648233487,0.0,0.0
contig-120000102,0.0,0.0,36.303630363036305,0.0,14.521452145214523
contig-51000600,1.702127659574468,5.137021276595745,0.425531914893617,0.851063829787234,3.404255319148936
contig-109000513,0.0,0.3853564547206166,0.0,0.0,2.312138728323699
contig-138000344,0.0,0.33112582781456956,0.0,0.0,0.0
contig-37000796,0.0,0.4305705059203444,0.0,0.0,0.0
contig-127000730,0.0,0.0,0.0,0.0,0.0
contig-168000370.0,0.0827868,1.306386,0.632416,0.961798,3.26004
contig-121000236,0.0,0.0,0.0,0.0,0.0
contig-44000308,7.665982203969883,8.624229979466119,3.8329911019849416,0.0,0.8213552361396305
contig-80000903,0.0,0.33613445378151263,0.0,3.0252100840336134,10.084033613445378
contig-62000064,1.2345679012345678,17.695473251028808,0.0,0.0,0.0
contig-23000939,2.3622047244094486,22.83464566929134,0.0,0.0,0.0
contig-42000562,0.0,0.0,0.0,0.0,0.6611570247933884
contig-52000229,0.3463203463203463,1.3852813852813852,0.0,0.0,0.17316017316017315
contig-61000482,138.49617706237424,32.12434607645875,17.06142857142857,93.4764587525151,18.014748490945674
contig-135000945,10.865191146881289,0.4024144869215292,0.0,0.0,0.0
contig-80000819,2.4334600760456273,7.300380228136882,0.1520912547528517,1.520912547528517,3.041825095057034
contig-18000553,4.317958783120707,7.262021589793916,0.0,0.0,0.0
contig-54000495,0.0,0.0,17.97884841363102,0.23501762632197415,4.81786133960047
contig-54000870,0.19102196752626552,0.0,9.551098376313275,0.0,2.1012416427889207
contig-136000333,0.0,1.9801980198019802,0.0,0.0,0.0
contig-40000814,1.7595307917888565,7.771260997067449,0.0,0.0,0.0
contig-193000944,0.9708737864077669,0.0,0.0,0.0,5.825242718446602
contig-107000674,10.820895522388058,0.0,0.0,0.0,1.8656716417910446
contig-8000619,0.40804430195278346,0.0,3.672398717575051,2.972894199941708,2.389973768580589
contig-79000337,0.4750593824228029,0.0,6.175771971496437,0.0,4.750593824228028
contig-167000373,0.0,0.4761904761904762,0.0,1.9047619047619049,9.523809523809524
contig-88000522,0.0,0.3951819887429644,0.0,0.0,13.133208255159476
contig-140000581,0.0,0.8664259927797834,0.4332129963898917,0.0,0.0
contig-8000552,0.42887776983559683,0.28591851322373124,0.5194267333809865,0.0,2.0014295925661187
contig-81000677,0.4796163069544364,22.54196642685851,0.0,0.0,0.0
contig-62000068,0.21482277121374865,0.0,1.0741138560687433,2.577873254564984,7.303974221267455
contig-91000836,0.0,4.866180048661801,0.0,0.0,0.0
contig-92000760,0.0,0.20530480349344982,2.1553362445414845,3.4310393013100438,2.8828646288209607
contig-83000718,0.0,0.5586592178770949,0.0,0.0,0.0
contig-66000701,0.0,0.0,0.0,0.0,11.237928007023704
contig-168000545,0.0,0.0,0.0,0.0,2.684563758389262
contig-21000190,0.6514657980456027,0.0,0.43431053203040176,4.7774158523344195,1.0857763300760044
contig-164000563,0.7168458781362007,12.186379928315413,0.0,0.0,3.584229390681003
contig-55000376,0.3798670465337132,6.267806267806268,0.0,0.0,0.0
contig-131000995,0.0,0.0,0.0,0.0,0.0
contig-184000436,0.0,0.0,1.146131805157593,0.0,4.584527220630372
contig-207000317,0.0,0.6269592476489028,3.1347962382445136,0.0,0.6269592476489028
contig-123000273,0.0,0.0,0.0,0.0,9.13978494623656
contig-121000690,4.2492917847025495,5.6657223796034,1.9830028328611897,0.0,0.0
contig-127000045,3.287671232876712,2.191780821917808,0.9412383561643836,0.0,1.095890410958904
contig-5000829.0,0.18,0.1,25.919999999999998,32.64,7.12
contig-72000976,0.0,4.182509505703422,0.0,0.0,5.323193916349809
contig-154000165,0.0,0.0,1.4035087719298245,0.0,3.508771929824561
contig-109000459,0.42643923240938164,0.8528784648187633,0.0,0.0,0.0
contig-151000221,0.28632784538296346,0.0,0.0,0.0,0.28632784538296346
contig-149000615,0.0,0.0,2.564102564102564,0.0,0.8547008547008548
contig-125000977,18.226600985221676,1.9704433497536946,0.0,0.0,0.0
contig-145000650,1.6064257028112447,0.0,0.0,0.0,0.0
contig-51000624,0.881057268722467,14.977973568281937,0.0,0.0,1.3215859030837005
contig-85000801,3.314917127071823,4.972375690607735,0.0,0.0,0.0
contig-6000423,4.860026786801412,82.88664312675027,0.4640740289784488,0.44594910507731644,1.270838913916961
contig-129000575,2.0490389610389608,0.3710575139146568,0.0,0.0,0.3464879406307978
contig-129000394,0.0,1.1869436201780417,0.0,0.0,5.341246290801187
contig-134000663,0.5076142131979695,2.030456852791878,0.0,0.0,0.0
contig-141000360,0.9523809523809524,0.0,1.9047619047619049,1.9047619047619049,2.380952380952381
contig-71000760,0.27932960893854747,0.5586592178770949,0.0,0.5586592178770949,0.5586592178770949
contig-8000580,0.5183585313174947,0.34557235421166305,1.5550755939524838,1.3822894168466522,3.5421166306695464
contig-94000120,5.670103092783505,6.185567010309279,1.5463917525773196,0.5154639175257731,1.5463917525773196
contig-89000087,0.0,1.1267605633802817,4.788732394366197,2.030715492957746,0.5633802816901409
contig-218000199,0.0,0.0,0.6872852233676976,0.0,0.0
contig-69000062,0.0,0.48284937545922113,4.627362233651726,0.15222483468038206,1.0286554004408524
contig-92000279,1.0657193605683837,2.1314387211367674,0.3552397868561279,0.7104795737122558,1.7761989342806392
contig-14000088,1.8282886597938146,1.6002474226804124,45.57378497790869,9.722533136966126,21.854698085419734
contig-133000623,2.9943855271366187,0.4990642545227698,2.744853399875234,1.6219588271990018,9.856519026824703
contig-152000375,0.0,6.837606837606838,0.0,0.0,1.7094017094017095
contig-114000853,1.3015184381778742,0.43383947939262474,0.0,5.639913232104121,0.0
contig-152000608,0.0,0.0,3.0837004405286343,0.0,0.881057268722467
